"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name","gene_biotype","log2_RE_FC","Z_score"
"3288","ENSG00000173214",2191.36153454095,0.475345539707365,0.180853293614695,6.90467003486933,0.00859708911107705,0.202137060259257,"MFSD4B","protein_coding",0.307403513893739,0.836527243996684
"3289","ENSG00000113504",1448.78591854698,-0.475225734844632,0.139851686309039,11.5339139621283,0.000683379875073323,0.0548085785805252,"SLC12A7","protein_coding",-0.44615304948006,-1.61342886093132
"3290","ENSG00000112414",204.002894488631,0.475202446592496,1.19621791284704,0.157097863403095,0.691842620995967,0.947686712292061,"ADGRG6","protein_coding",0.227163015536151,0.234654886293305
"3291","ENSG00000167548",12300.5170007958,0.475017561213055,0.189138941445896,6.30045322329767,0.0120707107353,0.234907173103463,"KMT2D","protein_coding",0.460502298784588,1.15100459604069
"3292","ENSG00000140368",50.85755224156,0.474998829182893,0.796081124978431,0.355146174310818,0.55121436248004,0.909927068033666,"PSTPIP1","protein_coding",0.317848440979526,0.28400827774105
"3293","ENSG00000163617",665.36469605532,0.474719930540637,0.283327672899095,2.80249897794968,0.0941175112351945,0.540264673987985,"CCDC191","protein_coding",1.76444978313562,1.08851850940309
"3294","ENSG00000124827",25.5881145084452,0.474688943900712,0.94799364346968,0.249963595360427,0.617100712241187,0.928034689494212,"GCM2","protein_coding",-3.92449171407108,-2.98823871532189
"3295","ENSG00000293271",196.152964331244,-0.474556031809927,0.335698074098795,1.9939387258692,0.157929659535692,0.648192958021687,"SLC44A3-AS1","lncRNA",-1.62074457804492,-1.81501968543121
"3296","ENSG00000185046",2954.87484347371,0.474273920196836,0.381693398430993,1.54221144635758,0.214288935748556,0.71437493666465,"ANKS1B","protein_coding",-0.115175758519907,-0.138218667000965
"3297","ENSG00000145936",84.2195417786295,0.474186763667245,0.666206655588194,0.504647419100024,0.477465173293816,0.884658931347764,"KCNMB1","protein_coding",0.339005403371781,0.201643274441055
"3298","ENSG00000139842",2871.79354172322,-0.474119324570437,0.250316066378074,3.58337668895706,0.0583604094921107,0.452127087059199,"CUL4A","protein_coding",-0.396538028659575,-3.19449168073427
"3299","ENSG00000287819",23.4565008154306,-0.474117463434069,0.711507685277776,0.44348290912265,0.505446176225272,0.895166466623823,NA,"lncRNA",0.319152113598489,0.253812696238383
"3300","ENSG00000154040",1511.41100262733,0.474027481626642,0.194861373073774,5.9110339594734,0.0150463380440947,0.25626145815998,"CABYR","protein_coding",1.00517463222018,0.860592780728666
"3301","ENSG00000136490",4331.82677168641,-0.47383071173378,0.288268920140759,2.69897647672329,0.100412690190449,0.552952189392762,"LIMD2","protein_coding",0.122834233666734,0.279271517635155
"3302","ENSG00000111981",213.036899736321,-0.473779493232766,0.29196854725138,2.63163257230578,0.104753952153658,0.559017715644157,"ULBP1","protein_coding",-0.341995751003366,-1.51533692411867
"3303","ENSG00000290947",681.265924623753,-0.473768655838251,0.207085543683215,5.22835712718538,0.0222215119323119,0.30219117127078,NA,"lncRNA",-2.32200183610055,-0.968026579435653
"3304","ENSG00000122870",356.099839885784,-0.473759741833248,0.360512867228698,1.72576870767543,0.188952175953084,0.686455035706876,"BICC1","protein_coding",-0.918680247881971,-1.0984131359339
"3305","ENSG00000105792",473.659120152197,0.473739875941748,0.522899919157955,0.81819414197534,0.365708685837048,0.825874598827443,"CFAP69","protein_coding",0.430170963171911,0.711562723218418
"3306","ENSG00000081014",1405.39933117421,0.473315398255161,0.187315664357125,6.37979299521683,0.0115426893495099,0.231762544754859,"AP4E1","protein_coding",0.502875197668713,2.38187283530129
"3307","ENSG00000072506",952.272850829514,-0.47311340784313,0.279466378527009,2.86352223535101,0.0906088943300785,0.533199790527429,"HSD17B10","protein_coding",0.526532031702794,0.514982112255561
"3308","ENSG00000286786",231.802686824116,0.472990648843578,0.464638449886516,1.03763569816469,0.308371984172497,0.793760212593512,NA,"lncRNA",0.416202999020735,0.541878243381178
"3309","ENSG00000228728",8.08992864544743,-0.472945220613994,1.9446161496795,0.165129905083631,0.684476789943409,0.946141837942149,"PPIAP91","processed_pseudogene",-2.3118994432732,-0.561610880204938
"3310","ENSG00000101187",536.507338054651,-0.472908069559882,0.467463328119004,1.02238323210972,0.311954366086594,0.795739048427734,"SLCO4A1","protein_coding",-0.274714095130577,-1.41631146881614
"3311","ENSG00000145734",6808.82827016104,0.472863402377228,0.192811681820018,6.00818475585993,0.0142396689141933,0.251854188893987,"BDP1","protein_coding",0.486329027017484,1.25143983550783
"3312","ENSG00000163904",8520.19002813634,0.472834786524415,0.162336769888366,8.47400107730991,0.00360258158417602,0.132974134649291,"SENP2","protein_coding",0.369560619225988,1.16166088076735
"3313","ENSG00000102595",3638.59692346663,0.472797558321773,0.232477087554563,4.13021689063223,0.0421239516037003,0.395172899885915,"UGGT2","protein_coding",0.438239889690797,0.69605164463089
"3314","ENSG00000122484",4316.80786655622,0.472712441539215,0.200700714127516,5.54064555537201,0.0185797276596357,0.280326959689084,"RPAP2","protein_coding",0.485816818993289,1.74865498695956
"3315","ENSG00000145779",306.524652511738,0.472704742610347,0.202125856983653,5.46459552399965,0.0194055451542289,0.286154440296053,"TNFAIP8","protein_coding",0.516919789029315,2.62196315101769
"3316","ENSG00000173391",80.4240849488123,0.472630514343982,0.477664196021355,0.972631399831656,0.324024791064522,0.802022031693965,"OLR1","protein_coding",0.434899608449882,0.229925330261085
"3317","ENSG00000102032",207.352876309721,0.472597280207647,0.388747591715247,1.47692861503943,0.224255687946652,0.723880971279464,"RENBP","protein_coding",0.416874166785878,0.972128001105803
"3318","ENSG00000159648",164.600785767641,0.472583801575063,0.399318708125084,1.3977231355486,0.237105164197336,0.734255161826924,"SPMIP8","protein_coding",0.436176277435137,1.17015030104372
"3319","ENSG00000198815",8505.78656924421,0.472547911785348,0.230139188408319,4.21125403684334,0.0401566395112518,0.387308416023116,"FOXJ3","protein_coding",0.516255150732208,2.22616016024999
"3320","ENSG00000134438",28.3592890922685,0.472529934891757,1.75392565050737,0.0724371532966899,0.78782078689484,0.967419605326147,"RAX","protein_coding",-0.205236915272451,-0.21916613829767
"3321","ENSG00000116985",228.768697990033,-0.472440751574626,0.272696503340371,2.99798760305468,0.0833680100834302,0.517352816106435,"BMP8B","protein_coding",0.46849789629421,0.473023706921159
"3322","ENSG00000182240",142.837281105588,-0.472329125825821,0.959315963553328,0.242263780131239,0.622575853269632,0.92856355449396,"BACE2","protein_coding",-0.275530236255085,-0.252203391158342
"3323","ENSG00000122068",8890.19315427695,0.472276397743272,0.154662456831446,9.31430220661426,0.00227371956496687,0.105208341126483,"FYTTD1","protein_coding",-0.0247817186987531,-0.0383550503443179
"3324","ENSG00000110492",6312.05394501672,-0.472210580765978,0.321696235443622,2.15231610404322,0.142355000673789,0.625533225998451,"MDK","protein_coding",-0.262931965904988,-0.579091369450049
"3325","ENSG00000289225",17.4605762598358,0.47213850184928,0.790365239007087,0.356284391929634,0.550577065746096,0.909643657935794,NA,"lncRNA",-0.456695334313099,-0.288844641911108
"3326","ENSG00000138639",354.087014413715,0.472019179829013,0.364336921454819,1.67523970615659,0.195558186298844,0.694400638166926,"ARHGAP24","protein_coding",0.158972830320409,0.109894138502575
"3327","ENSG00000167476",26.4553497491642,-0.471662306771234,0.775183878213518,0.36703153276919,0.54462680003528,0.907778312566052,"JSRP1","protein_coding",-0.605682758486872,-0.397605684973669
"3328","ENSG00000121064",176.456746126693,-0.471657448972575,0.363580946154541,1.67916637473552,0.195035258527008,0.693724008429004,"SCPEP1","protein_coding",-0.411398551827117,-1.41876086306262
"3329","ENSG00000127561",3339.71152060042,-0.471618128563984,0.244559724473922,3.71508504236215,0.0539228777985397,0.439386005540072,"SYNGR3","protein_coding",-0.425448958084527,-0.369528529395947
"3330","ENSG00000141753",709.487434430622,-0.471582816457841,0.435373706872924,1.17225344616503,0.278938701374758,0.771953531291137,"IGFBP4","protein_coding",-0.289837821824548,-0.926546125447377
"3331","ENSG00000247595",54.0141094646947,-0.471561821715011,0.51479151126572,0.835863378195285,0.360582533053375,0.822613044674646,"MISFA","protein_coding",2.4425894774442,0.624488482585012
"3332","ENSG00000050344",1129.70879480225,-0.471460393490307,0.321606654666812,2.14649723181711,0.142895571069963,0.625666354499165,"NFE2L3","protein_coding",-0.473120795994832,-1.2000137254313
"3333","ENSG00000078814",385.408306482597,-0.471309943525189,0.664351844214231,0.493776863046548,0.482247352304146,0.886013292663465,"MYH7B","protein_coding",-0.540933599388313,-0.415729343331657
"3334","ENSG00000168916",27285.2023683372,0.471265012956757,0.118332656765176,15.8432205413756,6.88126239422498e-05,0.0142230746375798,"ZNF608","protein_coding",-0.474601643548256,-0.332096995954337
"3335","ENSG00000135525",970.931916048158,0.471225196532129,0.21132246046819,4.96805140919997,0.0258197201401259,0.320544886793954,"MAP7","protein_coding",-0.556956060111915,-0.683117038101437
"3336","ENSG00000140694",1364.00634581286,0.470997696500991,0.443910942116782,1.12448535129528,0.288954687704806,0.778424890243007,"PARN","protein_coding",0.498590777383216,0.840673029371778
"3337","ENSG00000168070",17.173110394228,-0.470990147350664,1.49934611604478,0.101422771248352,0.75012888764457,0.960330173381584,"MAJIN","protein_coding",-1.47766313436726,-0.465189622077007
"3338","ENSG00000145808",222.192110179672,0.470962709435543,0.383084446174222,1.5068346446495,0.219622727569973,0.71958669638657,"ADAMTS19","protein_coding",0.566932692139872,1.01256689560059
"3339","ENSG00000198589",3255.25811196319,0.470815845722328,0.228178587060475,4.25229825137492,0.0391972506820789,0.38323306044922,"LRBA","protein_coding",0.509916079813856,2.07332423964272
"3340","ENSG00000139324",2139.4872950676,0.470129233764297,0.20098783830277,5.4652228540713,0.0193985800960646,0.286154440296053,"TMTC3","protein_coding",0.487165521395087,1.28456820508895
"3341","ENSG00000224404",24.2674881644401,0.469948834334242,0.790990472523224,0.343928915611215,0.557570109134558,0.912282550252032,NA,"lncRNA",-0.552070912953165,-0.642589478104926
"3342","ENSG00000067182",700.123970420747,-0.46975909132483,0.353856623927815,1.76115472431135,0.184480550822592,0.682174088294434,"TNFRSF1A","protein_coding",-0.375156951878866,-1.28398969827799
"3343","ENSG00000145194",282.727449526634,-0.469450002654846,0.631347171615199,0.552120154284864,0.457452692002619,0.874742044496966,"ECE2","protein_coding",-0.541567974690991,-1.1734432248328
"3344","ENSG00000137818",15095.5004628123,-0.469387758209343,0.331241980073384,2.00584965840142,0.156693477067824,0.646480693906442,"RPLP1","protein_coding",-0.313239711925113,-0.704242665317011
"3345","ENSG00000243915",13.1463967237512,-0.469281421914348,1.26266038165166,0.139539154661094,0.708739585335728,0.951524599672378,"THAP12P2","processed_pseudogene",-1.91665443240153,-1.77930992075762
"3346","ENSG00000108021",4921.27344768779,0.469227748915482,0.181330973640415,6.68905771026854,0.0097006465695157,0.214526746233821,"TASOR2","protein_coding",0.477800681032273,3.14044605886276
"3347","ENSG00000180871",10.8433217097733,0.469226468457133,1.91366369601942,0.0584971017725593,0.808887296322114,0.970408292992358,"CXCR2","protein_coding",-0.393824654781632,-0.132957359647985
"3348","ENSG00000231359",16.2998892572581,-0.469173933965368,0.995026214859144,0.222035052257553,0.637493666394859,0.932457455793663,"RPL31P34","processed_pseudogene",-0.198430701661692,-0.11308893012426
"3349","ENSG00000163362",282.381316749948,0.469152303648574,0.616606377065864,0.579591802800451,0.446472365686952,0.868374994819392,"INAVA","protein_coding",0.232066587179765,0.274856246149165
"3350","ENSG00000169679",1113.12701577919,0.469001314171787,1.09141043588578,0.18447288443565,0.667557162488313,0.940647934256619,"BUB1","protein_coding",0.484364559073739,0.858587190644228
"3351","ENSG00000267672",35.5621803078263,0.468978134532469,0.727819834188414,0.415676542848516,0.519102287205842,0.900090809877179,NA,"lncRNA",-1.19442707699112,-0.441026226105251
"3352","ENSG00000047346",4123.34927847232,0.468784688399729,0.170614910490051,7.54096936191556,0.00603115862522706,0.171673591686931,"ATOSA","protein_coding",0.4765731293643,1.97419061929764
"3353","ENSG00000144063",38.011880050018,-0.468569419533573,0.656107306949835,0.506964911242335,0.476455682718041,0.884550575923172,"MALL","protein_coding",0.283759154663719,0.546146971198782
"3354","ENSG00000020426",1261.09454052528,0.468526517804943,0.205120739803123,5.2131389010286,0.0224168281345038,0.302698977403039,"MNAT1","protein_coding",0.503911462911919,2.91336042926281
"3355","ENSG00000103502",5121.20759811935,-0.468424053100028,0.155275731643994,9.09133265479198,0.0025682366756652,0.112646208919884,"CDIPT","protein_coding",0.0477637070287292,0.18807451565132
"3356","ENSG00000107290",6289.32612421525,0.468288963307668,0.175603324560237,7.10432128344431,0.00768983368316362,0.19133225837637,"SETX","protein_coding",0.491253851071818,1.42986902835167
"3357","ENSG00000162641",21.4197447500636,0.468146418481938,1.09087300215357,0.184238726377288,0.667755570148414,0.940647934256619,"AKNAD1","protein_coding",0.355142270194958,0.298054989028159
"3358","ENSG00000134852",5742.71086182895,0.468102984129995,0.176513784382967,7.02479222001756,0.00803887987210247,0.195254636770636,"CLOCK","protein_coding",-0.58448653076409,-0.825678607453142
"3359","ENSG00000180626",1471.67356568174,0.467980398703667,0.340588456372242,1.88600267278019,0.169653470307571,0.66498777206329,"ZNF594","protein_coding",0.526863257274698,0.847169204853417
"3360","ENSG00000120341",54.8167940536746,-0.46777226494063,0.470423486881695,0.984766317433483,0.321024905323061,0.801249125155511,"SEC16B","protein_coding",-0.459390380738935,-0.574096847290541
"3361","ENSG00000186174",9738.15578633224,0.467701200690199,0.188139418118652,6.17296976555855,0.0129716679072852,0.241445571453789,"BCL9L","protein_coding",0.568098665240827,0.539515131244004
"3362","ENSG00000117152",6191.66466440249,0.467642529457771,0.656067711132539,0.507517989462599,0.476215277883988,0.884550575923172,"RGS4","protein_coding",-0.59243053058988,-0.826970838848831
"3363","ENSG00000286060",11.3903810825166,0.467596404500675,1.06072659346025,0.194288297527407,0.659371215140777,0.939670808802505,NA,"lncRNA",1.10000262512434,0.45777322620957
"3364","ENSG00000002919",1562.41074607971,-0.467324717016778,0.15103304698094,9.56690838499554,0.00198116140752355,0.0971352687620538,"SNX11","protein_coding",-0.264146918992407,-2.10209557960313
"3365","ENSG00000140365",853.795916240869,-0.467232137228268,0.213845946791618,4.77000664393529,0.0289597139342552,0.340149931297311,"COMMD4","protein_coding",-0.16723772049709,-0.737002217661298
"3366","ENSG00000066777",10120.3346681769,0.467118604677003,0.155006590667322,9.07175657831701,0.00259587588911055,0.113386711487889,"ARFGEF1","protein_coding",0.489870958789228,2.53127410720491
"3367","ENSG00000124228",1523.55630717745,0.4671050106416,0.248063646650413,3.54253936924945,0.0598138223547089,0.456125468566509,"DDX27","protein_coding",0.453631880020201,1.40757366243285
"3368","ENSG00000138136",36.7297183580857,-0.467079740109907,1.67542306785885,0.0777427832820337,0.780379949869912,0.966696483014018,"LBX1","protein_coding",-0.0353566795465175,-0.0319366472228177
"3369","ENSG00000251468",25.9545429566927,0.466874787600623,1.05473905753648,0.194915494420485,0.658856599091005,0.939517567283851,NA,"unprocessed_pseudogene",1.4467686706743,6.57237129540335
"3370","ENSG00000002587",503.988338905217,-0.46682075578454,0.579255901174344,0.64864073117991,0.420599073177839,0.855991444372477,"HS3ST1","protein_coding",-0.182071809920994,-0.227378309741805
"3371","ENSG00000166145",189.270877036094,-0.466547333237044,0.434758486867177,1.14822127978425,0.283921807791934,0.773666365057717,"SPINT1","protein_coding",0.248130874081984,0.351623362865875
"3372","ENSG00000127249",420.985928562278,0.466528863522172,0.315006351864329,2.18726094441755,0.139156584535974,0.620426875703603,"ATP13A4","protein_coding",-2.55780815464614,-8.39913338987538
"3373","ENSG00000125817",4903.08826754904,-0.466457655502249,0.214753317338184,4.71336827812922,0.0299289566315176,0.345001387842684,"CENPB","protein_coding",-0.941316421619559,-1.46779298467649
"3374","ENSG00000160213",1956.51728288335,-0.466383444844717,0.264825519203676,3.0981436407377,0.0783816249847668,0.505857172418407,"CSTB","protein_coding",-0.365829429544498,-0.691083594640254
"3375","ENSG00000052126",9302.59898332104,0.466247756278964,0.162185168720848,8.25572837695142,0.0040623604526813,0.140844836092581,"PLEKHA5","protein_coding",0.473196021330998,2.27007555208924
"3376","ENSG00000164093",8293.23605414211,0.465802899099517,0.29075738849578,2.56379309634843,0.109335971424925,0.568184224147223,"PITX2","protein_coding",0.510735731665181,2.22435272827244
"3377","ENSG00000285253",141.658907384894,0.465595815750306,0.338987795322865,1.88600992873532,0.169652649404236,0.66498777206329,NA,"protein_coding",-2.8058693193097,-0.703244663139397
"3378","ENSG00000120211",30.4370736711721,-0.46531092881565,0.983453115916368,0.226701483456708,0.633980488734795,0.931904758564151,"INSL4","protein_coding",-1.4850938458442,-0.941787826657626
"3379","ENSG00000172339",606.2141092859,0.464969501719184,0.350736880129078,1.75410035123886,0.185362090359005,0.682851028794517,"ALG14","protein_coding",0.485888258632727,0.621869438607876
"3380","ENSG00000170846",1688.63511062843,-0.464884052384782,0.169671012955616,7.50348183609236,0.00615798264574611,0.173692713285785,"MRFAP1L2","protein_coding",0.0144189238431944,0.0394550181810038
"3381","ENSG00000182718",7840.47105059671,-0.464838617929412,0.268755416903995,2.9883724515399,0.0838644192950226,0.518297517253429,"ANXA2","protein_coding",-0.349886171262284,-0.398562538456167
"3382","ENSG00000145949",87.707326497811,0.464795870950243,0.459245809998068,1.02309552080038,0.311785866590757,0.795739048427734,"MYLK4","protein_coding",0.452233553553201,1.11399751950386
"3383","ENSG00000091317",1499.45676925951,-0.464635037407759,0.217315096274375,4.56795384610399,0.0325754518542467,0.358886847058981,"CMTM6","protein_coding",-0.471328412011763,-1.84998736091909
"3384","ENSG00000158164",14731.5826664076,-0.464576789188906,0.230217660759048,4.06793149699541,0.04370476273359,0.402583795977459,"TMSB15A","protein_coding",0.0851136147151398,0.429874819128925
"3385","ENSG00000069399",483.778903010265,-0.464508609239303,0.295512025562854,2.46682656817757,0.116272466924858,0.5818408371348,"BCL3","protein_coding",0.675954439819654,2.08809461205544
"3386","ENSG00000288906",88.8156849450806,-0.464449645051741,0.416024848127605,1.24461047908159,0.264584348642685,0.760247167956238,NA,"lncRNA",-0.369512059874174,-0.239897259864342
"3387","ENSG00000168116",4804.01297095189,0.464432555307708,0.140988581589168,10.8399714430769,0.000993322645604646,0.0668358198821305,"KIAA1586","protein_coding",0.611470336951958,1.86155898661857
"3388","ENSG00000170011",965.08411972079,0.464142932468747,0.484791443386317,0.915627536674975,0.338625663521219,0.810542624212745,"MYRIP","protein_coding",0.270910031307216,0.309728550745124
"3389","ENSG00000143552",284.615589645197,0.463941903641824,0.384011868563399,1.45295262278732,0.228054769511632,0.727140002405401,"NUP210L","protein_coding",0.449836442141728,0.720788850635296
"3390","ENSG00000142937",53719.6021322757,-0.463934315304608,0.248345274941458,3.48607547944127,0.0618871357702339,0.46210076439826,"RPS8","protein_coding",-0.105268797010648,-0.225395998997395
"3391","ENSG00000141431",16204.287042499,0.463598273193655,0.276786491519788,2.80239114555411,0.0941238404167319,0.540264673987985,"ASXL3","protein_coding",0.49904275546902,2.65258984398387
"3392","ENSG00000144852",12.5577176503985,-0.463554039467609,1.38473129165745,0.108470376519676,0.741892355757051,0.958589554652278,"NR1I2","protein_coding",-0.210139331747278,-0.0788167597840241
"3393","ENSG00000164190",9617.6551410063,0.463514986873353,0.168901519181289,7.52293611680346,0.00609183076917515,0.172933623199636,"NIPBL","protein_coding",0.480493155704661,1.68709306881701
"3394","ENSG00000290559",24.136405059653,0.463382100604424,1.09471299443255,0.180699075525936,0.670773153188889,0.9414401826933,NA,"lncRNA",2.48611994180179,0.613557140555517
"3395","ENSG00000105677",2348.08646371425,-0.463297222775181,0.145435729672156,10.1390002028764,0.00145164876833701,0.0815398590584183,"TMEM147","protein_coding",0.183595057071862,1.49685295077021
"3396","ENSG00000033800",12241.6797018761,0.463275747692304,0.244563704247074,3.58442106848491,0.0583237356173364,0.451955357795306,"PIAS1","protein_coding",0.487934119158808,1.318108966647
"3397","ENSG00000165272",26.4629068278064,0.462917896990288,0.677858808819175,0.466775288422838,0.494474439286158,0.890744430966681,"AQP3","protein_coding",0.650512799367614,1.07068077794105
"3398","ENSG00000124664",60.2633997334822,-0.462876619189236,0.691110019402291,0.448566963966726,0.503016267039037,0.894583468523648,"SPDEF","protein_coding",-0.984642960089892,-3.73223661579174
"3399","ENSG00000111358",1180.62392854581,0.462806746912813,0.278580745735438,2.75750576385988,0.0967990492486731,0.546511514933937,"GTF2H3","protein_coding",0.478436711427381,2.75128385339948
"3400","ENSG00000145425",25197.9311035994,-0.46247866468005,0.245162334348773,3.55481569618934,0.0593729011996054,0.454896527488482,"RPS3A","protein_coding",-1.10224806754484,-0.4827926448124
"3401","ENSG00000144029",4154.56452957815,0.462340110413327,0.240262483325305,3.69903117736723,0.0544440720106859,0.441154180025791,"MRPS5","protein_coding",0.466835952521959,1.47731746639932
"3402","ENSG00000167601",611.266193317549,0.462334372327622,0.619361970549675,0.556370642019886,0.455726273423653,0.873659533871823,"AXL","protein_coding",0.370207470553091,0.706566808742552
"3403","ENSG00000161640",21.6850295872341,-0.462300099091825,0.765332980715722,0.365807837165434,0.545298271001024,0.907828482252964,"SIGLEC11","protein_coding",-0.515309878256259,-0.46651307435315
"3404","ENSG00000146054",414.399578484277,-0.462233870201924,0.409914696181347,1.26752611872044,0.260231291856419,0.756601486960319,"TRIM7","protein_coding",-0.354837252155065,-0.686775406610538
"3405","ENSG00000163666",51.9334627910287,-0.462133872068653,0.605449482183355,0.58263701364578,0.445280548125432,0.867736814004291,"HESX1","protein_coding",-0.597445191428998,-0.779431084770483
"3406","ENSG00000111729",71.965575649966,0.461871530408233,0.718606004507818,0.411293258151787,0.521313827440247,0.900836961635351,"CLEC4A","protein_coding",0.600477248625127,0.444236959621633
"3407","ENSG00000122194",102.413018660983,0.461807160108894,0.759946588011999,0.363511739984119,0.546562344187294,0.908466707273152,"PLG","protein_coding",-0.510850036252211,-0.877996510361391
"3408","ENSG00000099204",18268.9170048982,0.461796171153704,0.489055191918911,0.89068293978417,0.345292304807446,0.813008997634627,"ABLIM1","protein_coding",0.535163644476674,2.54682899214175
"3409","ENSG00000161547",5433.14176814515,-0.46151597626728,0.158228889533155,8.49878467473539,0.00355383776032281,0.132710232047237,"SRSF2","protein_coding",-0.314894923027198,-1.60703788580321
"3410","ENSG00000289613",40.2753504228757,0.461513768215185,0.921478751161077,0.251113257300446,0.616292287383645,0.927989925765802,NA,"lncRNA",0.390711826433752,0.566840035527945
"3411","ENSG00000132382",1507.25766534711,0.461412120315325,0.202550983955228,5.18389279649361,0.0227971933744774,0.30509455915128,"MYBBP1A","protein_coding",-1.83765347128004,-1.26420639905461
"3412","ENSG00000164483",559.250375285409,0.461410358455489,0.538051177858449,0.734398304882632,0.391461231123066,0.840593865139359,"SAMD3","protein_coding",0.356772872276596,0.579590412940575
"3413","ENSG00000163435",37.7758150867065,0.461196794722353,0.664371299627194,0.473300730773417,0.49147258432487,0.889345494871355,"ELF3","protein_coding",0.239964318708004,0.154851114014598
"3414","ENSG00000138115",502.093812887467,0.461162703135722,0.404939160550897,1.29602569960147,0.254940453392364,0.75172372010071,"CYP2C8","protein_coding",-0.112366303512997,-0.241114247884674
"3415","ENSG00000160285",11539.5088671487,0.461143429312167,0.257176948503399,3.2117596797905,0.0731108154059769,0.491846866365989,"LSS","protein_coding",0.451583158486227,1.97000696737144
"3416","ENSG00000175920",122.393734624949,0.460921765181424,0.480872378393196,0.914724127282838,0.338864068057008,0.810542624212745,"DOK7","protein_coding",0.372369802483182,0.852436737022492
"3417","ENSG00000109680",2312.90043541327,0.460596346145943,0.170926680436958,7.25419879982874,0.0070735423768259,0.184081277216807,"TBC1D19","protein_coding",0.471811687803968,1.68248632151934
"3418","ENSG00000173531",1096.31280482572,-0.460056576445309,0.299340281123439,2.35854237136283,0.124598563943103,0.595790226284296,"MST1","protein_coding",-2.03103262778714,-0.631853189847251
"3419","ENSG00000163975",755.162205856086,-0.459932115142441,0.305415777250527,2.26408990015,0.132403974384591,0.610216789856001,"MELTF","protein_coding",-0.476265051499038,-1.04619708376611
"3420","ENSG00000119125",32.8976713858905,0.459875225859425,0.819751820775914,0.304025861749977,0.581369505475963,0.918710235917042,"GDA","protein_coding",0.42797041860117,0.448036081380521
"3421","ENSG00000080493",277.173750690098,0.459802539902943,0.572291592692395,0.644754250933715,0.421994439177124,0.85642633469865,"SLC4A4","protein_coding",0.462816599466194,1.04050636337008
"3422","ENSG00000169855",33551.0073194077,0.459592984147976,0.329906143332298,1.93868059951876,0.163811864175646,0.655828129217704,"ROBO1","protein_coding",0.755722413129021,2.25159563239336
"3423","ENSG00000079308",4840.5044647098,0.459405490924001,0.191195582984863,5.76785132249498,0.0163219792268675,0.264528441082618,"TNS1","protein_coding",0.48414514707667,1.43518409576886
"3424","ENSG00000165495",4958.51856542131,0.459333190152106,0.295485153138745,2.41378789836833,0.120271030640112,0.590549666161909,"PKNOX2","protein_coding",0.460022539540615,0.997482360992982
"3425","ENSG00000077232",6588.99260827012,0.458865806997688,0.305993552041542,2.2462991262874,0.133934382225489,0.612173309975714,"DNAJC10","protein_coding",0.522315630339233,0.701611836273666
"3426","ENSG00000115221",18.2273891591598,0.458835077217645,1.32863846473051,0.112617092372446,0.737184061524318,0.957518739953384,"ITGB6","protein_coding",0.433381079856551,0.393643297766585
"3427","ENSG00000080345",8164.29725959434,0.458824579881935,0.252835161671035,3.28965836973609,0.0697175267032361,0.482544772261576,"RIF1","protein_coding",0.468206493758388,0.826700734657297
"3428","ENSG00000242628",101.021454950677,-0.458771540893972,0.646831659612996,0.495093814315553,0.481663826742284,0.88598182230877,NA,"lncRNA",-0.638815137719927,-0.313998497684426
"3429","ENSG00000058729",1403.36926097479,0.458750735950219,0.200321528212251,5.2385876705082,0.0220912011326468,0.3017341954416,"RIOK2","protein_coding",0.472446904308895,3.20477908512948
"3430","ENSG00000110852",26.3687045465896,0.458737829372692,0.578798298210878,0.626052416955559,0.428807021428166,0.859952644152726,"CLEC2B","protein_coding",0.450861837642507,0.485500278792174
"3431","ENSG00000119778",4173.04066832946,0.458720969090946,0.154847729174286,8.76653139619376,0.00306808360724633,0.126170449929204,"ATAD2B","protein_coding",0.479263316989812,1.80189495849338
"3432","ENSG00000186439",25.502126429114,0.45862247132861,0.961173889744726,0.226442682280108,0.634174163764712,0.932016161116053,"TRDN","protein_coding",-0.748196177826209,-0.718710266480405
"3433","ENSG00000064787",14.8118759525095,0.458606510396933,0.797467179735381,0.32795342642784,0.566866677002553,0.915181260688344,"BCAS1","protein_coding",0.503494071724539,0.438867184401902
"3434","ENSG00000169246",2363.93973468129,0.458598131221967,0.207258820611917,4.89027418700439,0.0270083965947995,0.329138163357972,"NPIPB3","protein_coding",0.47454057225956,1.56735590546787
"3435","ENSG00000164941",3479.15591818374,0.458432845451171,0.230726599901474,3.94364736574951,0.0470486636214331,0.41577173012092,"INTS8","protein_coding",0.453870941318147,1.5706237361327
"3436","ENSG00000131669",1679.70671498926,-0.458354764361362,0.341876792873151,1.79572172587285,0.180230579094189,0.677435641490795,"NINJ1","protein_coding",0.859129501411385,0.948356685207455
"3437","ENSG00000151623",159.885007850418,0.458328980084586,0.728770912679609,0.393831106951751,0.530292452387473,0.902967189045375,"NR3C2","protein_coding",-1.44074866178234,-0.563255254934545
"3438","ENSG00000074219",2080.58439803006,0.458326933277732,1.20004547339473,0.14572232745175,0.702657239415715,0.949865011297525,"TEAD2","protein_coding",0.420619475589102,0.585247912568281
"3439","ENSG00000183020",6362.59330763462,0.458282559258892,0.303348547765642,2.27990210680713,0.131060145763568,0.608165231053127,"AP2A2","protein_coding",0.469316468158504,0.866181190596533
